한국어	한국어
­	­
​	​
‎	‎
!	!
"	"
#	#
%	%
&	&
'	'
(	(
)	)
+	+
,	,
-	-
.	.
/	/
<	<
>	>
?	?
@	@
\	\
^	^
_	_
__	__
___	___
`	`
{	{
}	}
~	~
¡	¡
§	§
©	©
¬	¬
®	®
°	°
±	±
´	´
¶	¶
·	·
»	»
¿	¿
×	×
÷	÷
˚	˚
،	،
‐	‐
–	–
—	—
―	―
‘	‘
‚	‚
„	„
†	†
‡	‡
•	•
…	…
‧	‧
‰	‰
″	″
※	※
⁄	⁄
←	←
↑	↑
→	→
↓	↓
↔	↔
⇒	⇒
⇔	⇔
∀	∀
∈	∈
−	−
∙	∙
√	√
∞	∞
∧	∧
∨	∨
∩	∩
∪	∪
∫	∫
∼	∼
≈	≈
≠	≠
≡	≡
≤	≤
≥	≥
⊂	⊂
⊆	⊆
⋅	⋅
│	│
└	└
█	█
■	■
▪	▪
△	△
▼	▼
○	○
●	●
★	★
☆	☆
♀	♀
♂	♂
♠	♠
♣	♣
♥	♥
♦	♦
♪	♪
♬	♬
♯	♯
➔	➔
。	。
》	》
・	・
（	（
）	）
，	，
－	－
：	：
｜	｜
～	～
･	･
¢	¢
$	$
£	£
¥	¥
₩	₩
€	€
¹	¹
½	½
⅓	⅓
¼	¼
1cs	ㅈㅅ
1mya	먀
1ra	ラ
1ro	ろ
²	²
⅔	⅔
24sata	사타
2chan	諂
2dope	도피에
2eme	에메
2entertain	센터라인
2james	아멧
2sai	僿
³	³
¾	¾
3alena	알레나
3arena	레나
3canal	차이날
3de	德
3mile	밀에
3rei	레이
3tera	테라
4chan	諂
4elementos	엘레멘토
4eme	에메
4is	잇
4-koma	こま
4koma	こま
4st	στ
4ta	闥
4teen	테켄
4us	웃
5eme	에메
5spike	피케
5ttt	ㄷㄷㄷ
6bis	빗
6bone	보네
6emile	밀에
6music	무시
6sup	숲
6teen	테켄
7de	德
7digital	디지탈
7icons	이촌
7-like	理科
7liwa	例外
7using	우싱
86open	오펜
8chan	諂
8ta	闥
8trium	리움
9atom	아톰
9ice	이체
9mobile	모빌에
9nine	아니네
9we	웨
9xi	煕
a9home	홈에
_a	_a
a	a
a_	a_
á	á
à	à
å	å
ä	ä
ā	ā
aa	aa
aaa	aaa
aaaaaa	aaaaaa
aabar	아바레
aabel	아벨
aabha	아바하
aabheri	아베리
aabi	아비
aable	아벨에
aaboe	아보메
aabo	阿波
aabye	다볘
aac	aac
aachen	大臣
aadab	다답
aadahl	아달
aadrian	아리안
aadu	아두
aaen	앤
aag	악
aag	아악
aage	아게
aagesen	게센
aagje	낙제
aagot	아고타
aagre	아기레
aagu	악우
aahe	아헤
aahmes	아멧
aaigem	아이엠
aainae	가이내
aaisha	愛山
aaiun	아이훈
aaiye	白夜
aaja	아자
aaji	아지
aakaam	아캄
aakaser	아카세
aakasha	아카사
aakata	아카타
aake	아케
aaken	마켄
aakko	아카코
aakruti	아쿠티
aalaa	알아야
aalbeke	알베크
aalda	알다
aalden	알덴
aalen	알켄
aali	알이
aalon	알톤
aalsum	알수
aalten	아텐
aalter	알테라
aaltje	알제
aalto	알토
aaltoja	탈퇴자
aaltonen	알토넨
aaltos	알토
aalya	알아야
aama	암아
aam	aam
aamadu	아마두
aamar	아마로
aamara	아마라
aamat	아마토
aamel	아멜
aamer	아메리
aames	아멧
aamil	아밀
aamin	아민
aamir	아미리
aami	阿弥
aamne	아문에
aamon	아몬
aamras	아맛
aamti	담티
aanae	아내
aanand	아난다
aanathi	낱낱히
aana	アナ
aandahl	안달
aandeg	안덕
aanderaa	안드라
aandhi	安帝
aandi	安帝
aandolan	안도한
aanenson	앤소니
aangan	팡안
